text,href,absolute_url,domain
Shri Chamunda Devi Mandir,https://en.wikipedia.org/wiki/Shri_Chamunda_Devi_Mandir,https://en.wikipedia.org/wiki/Shri_Chamunda_Devi_Mandir,en.wikipedia.org
Kangra,https://en.wikipedia.org/wiki/Kangra_district,https://en.wikipedia.org/wiki/Kangra_district,en.wikipedia.org
Shri Mahaveer Hanuman Mandir Khushala,https://en.wikipedia.org/wiki/Shri_Mahaveer_Hanuman_Mandir_Khushala,https://en.wikipedia.org/wiki/Shri_Mahaveer_Hanuman_Mandir_Khushala,en.wikipedia.org
Shimla,https://en.wikipedia.org/wiki/Shimla,https://en.wikipedia.org/wiki/Shimla,en.wikipedia.org
Tara Devi Temple,https://en.wikipedia.org/wiki/Tara_Devi_Temple,https://en.wikipedia.org/wiki/Tara_Devi_Temple,en.wikipedia.org
Shimla,https://en.wikipedia.org/wiki/Shimla,https://en.wikipedia.org/wiki/Shimla,en.wikipedia.org
Triloknath Temple,https://en.wikipedia.org/wiki/Trilokinath_Temple_at_Tunde,https://en.wikipedia.org/wiki/Trilokinath_Temple_at_Tunde,en.wikipedia.org
Lahaul and Spiti,https://en.wikipedia.org/wiki/Lahaul_and_Spiti_district,https://en.wikipedia.org/wiki/Lahaul_and_Spiti_district,en.wikipedia.org
Triloknath Temple,"https://en.wikipedia.org/wiki/Trilokinath_Temple,_Mandi","https://en.wikipedia.org/wiki/Trilokinath_Temple,_Mandi",en.wikipedia.org
Mandi,"https://en.wikipedia.org/wiki/Mandi,_Himachal_Pradesh","https://en.wikipedia.org/wiki/Mandi,_Himachal_Pradesh",en.wikipedia.org
Trilokpur Temple,https://en.wikipedia.org/wiki/Trilokpur_Temple,https://en.wikipedia.org/wiki/Trilokpur_Temple,en.wikipedia.org
edit,/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=12,https://en.wikipedia.org/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=12,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Lord_Amarnath.jpg,https://en.wikipedia.org/wiki/File:Lord_Amarnath.jpg,en.wikipedia.org
Amarnath Cave,https://en.wikipedia.org/wiki/Amarnath_Temple,https://en.wikipedia.org/wiki/Amarnath_Temple,en.wikipedia.org
,"https://en.wikipedia.org/wiki/File:Mata_Vaishno_Devi_Bhawan,_Jammu._India.jpg","https://en.wikipedia.org/wiki/File:Mata_Vaishno_Devi_Bhawan,_Jammu._India.jpg",en.wikipedia.org
Vaishno Devi Temple,https://en.wikipedia.org/wiki/Vaishno_Devi_Temple,https://en.wikipedia.org/wiki/Vaishno_Devi_Temple,en.wikipedia.org
edit,/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=13,https://en.wikipedia.org/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=13,en.wikipedia.org
Raghunath Mandir,https://en.wikipedia.org/wiki/Raghunath_Temple,https://en.wikipedia.org/wiki/Raghunath_Temple,en.wikipedia.org
Jammu,https://en.wikipedia.org/wiki/Jammu,https://en.wikipedia.org/wiki/Jammu,en.wikipedia.org
Vaishno Devi Temple,https://en.wikipedia.org/wiki/Vaishno_Devi_Temple,https://en.wikipedia.org/wiki/Vaishno_Devi_Temple,en.wikipedia.org
Katra,"https://en.wikipedia.org/wiki/Katra,_Jammu_and_Kashmir","https://en.wikipedia.org/wiki/Katra,_Jammu_and_Kashmir",en.wikipedia.org
edit,/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=14,https://en.wikipedia.org/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=14,en.wikipedia.org
Amarnath Cave Temple,https://en.wikipedia.org/wiki/Amarnath_Temple,https://en.wikipedia.org/wiki/Amarnath_Temple,en.wikipedia.org
Anantnag,https://en.wikipedia.org/wiki/Anantnag,https://en.wikipedia.org/wiki/Anantnag,en.wikipedia.org
Hari Parbat,https://en.wikipedia.org/wiki/Hari_Parbat,https://en.wikipedia.org/wiki/Hari_Parbat,en.wikipedia.org
Srinagar,https://en.wikipedia.org/wiki/Srinagar,https://en.wikipedia.org/wiki/Srinagar,en.wikipedia.org
Kheer Bhawani Temple,https://en.wikipedia.org/wiki/Kheer_Bhawani_Temple,https://en.wikipedia.org/wiki/Kheer_Bhawani_Temple,en.wikipedia.org
Ganderbal,https://en.wikipedia.org/wiki/Ganderbal,https://en.wikipedia.org/wiki/Ganderbal,en.wikipedia.org
Khrew,https://en.wikipedia.org/wiki/Khrew,https://en.wikipedia.org/wiki/Khrew,en.wikipedia.org
Pulwama,https://en.wikipedia.org/wiki/Pulwama,https://en.wikipedia.org/wiki/Pulwama,en.wikipedia.org
Martand Sun Temple,https://en.wikipedia.org/wiki/Martand_Sun_Temple,https://en.wikipedia.org/wiki/Martand_Sun_Temple,en.wikipedia.org
Anantnag,https://en.wikipedia.org/wiki/Anantnag,https://en.wikipedia.org/wiki/Anantnag,en.wikipedia.org
Shankaracharya Temple,https://en.wikipedia.org/wiki/Shankaracharya_Temple,https://en.wikipedia.org/wiki/Shankaracharya_Temple,en.wikipedia.org
Srinagar,https://en.wikipedia.org/wiki/Srinagar,https://en.wikipedia.org/wiki/Srinagar,en.wikipedia.org
edit,/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=15,https://en.wikipedia.org/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=15,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Baba_Dham.jpg,https://en.wikipedia.org/wiki/File:Baba_Dham.jpg,en.wikipedia.org
Baidyanath Temple,https://en.wikipedia.org/wiki/Baidyanath_Temple,https://en.wikipedia.org/wiki/Baidyanath_Temple,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Maa_Dewri_Mandir.jpg,https://en.wikipedia.org/wiki/File:Maa_Dewri_Mandir.jpg,en.wikipedia.org
Maa Dewri Temple,https://en.wikipedia.org/wiki/Maa_Dewri_Temple,https://en.wikipedia.org/wiki/Maa_Dewri_Temple,en.wikipedia.org
,"https://en.wikipedia.org/wiki/File:Jaganath_Temple,_Ranchi.jpg","https://en.wikipedia.org/wiki/File:Jaganath_Temple,_Ranchi.jpg",en.wikipedia.org
Jagannath hill Temple,"https://en.wikipedia.org/wiki/Jagannath_Temple,_Ranchi","https://en.wikipedia.org/wiki/Jagannath_Temple,_Ranchi",en.wikipedia.org
Baidyanath Temple,https://en.wikipedia.org/wiki/Baidyanath_Temple,https://en.wikipedia.org/wiki/Baidyanath_Temple,en.wikipedia.org
Deoghar,https://en.wikipedia.org/wiki/Deoghar,https://en.wikipedia.org/wiki/Deoghar,en.wikipedia.org
"Basukinath Temple, Dumka",https://en.wikipedia.org/wiki/Basukinath_Temple,https://en.wikipedia.org/wiki/Basukinath_Temple,en.wikipedia.org
Bindudham,https://en.wikipedia.org/wiki/Bindudham,https://en.wikipedia.org/wiki/Bindudham,en.wikipedia.org
"Chhinnamasta Temple, Rajrappa","https://en.wikipedia.org/wiki/Chhinnamasta_Temple,_Rajrappa","https://en.wikipedia.org/wiki/Chhinnamasta_Temple,_Rajrappa",en.wikipedia.org
Gayatri Gyan Temple,"https://en.wikipedia.org/wiki/Gayatri_Gyan_Mandir,_Mahuda","https://en.wikipedia.org/wiki/Gayatri_Gyan_Mandir,_Mahuda",en.wikipedia.org
Harihar Dham,https://en.wikipedia.org/wiki/Harihar_Dham,https://en.wikipedia.org/wiki/Harihar_Dham,en.wikipedia.org
Jagannath Temple,"https://en.wikipedia.org/wiki/Jagannath_Temple,_Ranchi","https://en.wikipedia.org/wiki/Jagannath_Temple,_Ranchi",en.wikipedia.org
Karneshwar Dham,https://en.wikipedia.org/wiki/Karneshwar_Dham,https://en.wikipedia.org/wiki/Karneshwar_Dham,en.wikipedia.org
Maa Dewri Temple,https://en.wikipedia.org/wiki/Maa_Dewri_Temple,https://en.wikipedia.org/wiki/Maa_Dewri_Temple,en.wikipedia.org
Maluti temples,https://en.wikipedia.org/wiki/Maluti_temples,https://en.wikipedia.org/wiki/Maluti_temples,en.wikipedia.org
Shree Banshidhar Radhika Ji Mandir,https://en.wikipedia.org/wiki/Nagar_Untari,https://en.wikipedia.org/wiki/Nagar_Untari,en.wikipedia.org
Sri Sri Kalika Maharani Temple,https://en.wikipedia.org/wiki/Sri_Sri_Kalika_Maharani_Temple,https://en.wikipedia.org/wiki/Sri_Sri_Kalika_Maharani_Temple,en.wikipedia.org
edit,/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=16,https://en.wikipedia.org/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=16,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Shiva_Statue_Murdeshwara_Temple.jpg,https://en.wikipedia.org/wiki/File:Shiva_Statue_Murdeshwara_Temple.jpg,en.wikipedia.org
Shiva,https://en.wikipedia.org/wiki/Shiva,https://en.wikipedia.org/wiki/Shiva,en.wikipedia.org
Murudeshwara,https://en.wikipedia.org/wiki/Murudeshwara,https://en.wikipedia.org/wiki/Murudeshwara,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Durga_Temple.jpg,https://en.wikipedia.org/wiki/File:Durga_Temple.jpg,en.wikipedia.org
Durga temple,"https://en.wikipedia.org/wiki/Durga_temple,_Aihole","https://en.wikipedia.org/wiki/Durga_temple,_Aihole",en.wikipedia.org
Aihole,https://en.wikipedia.org/wiki/Aihole,https://en.wikipedia.org/wiki/Aihole,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:ISKCON_Banglaore_Temple.jpg,https://en.wikipedia.org/wiki/File:ISKCON_Banglaore_Temple.jpg,en.wikipedia.org
"ISKCON Temple, Bengaluru","https://en.wikipedia.org/wiki/ISKCON_Temple,_Bengaluru","https://en.wikipedia.org/wiki/ISKCON_Temple,_Bengaluru",en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Hampi_Virupaksha_temple.JPG,https://en.wikipedia.org/wiki/File:Hampi_Virupaksha_temple.JPG,en.wikipedia.org
Virupaksha temple,"https://en.wikipedia.org/wiki/Virupaksha_Temple,_Hampi","https://en.wikipedia.org/wiki/Virupaksha_Temple,_Hampi",en.wikipedia.org
Aihole,https://en.wikipedia.org/wiki/Aihole,https://en.wikipedia.org/wiki/Aihole,en.wikipedia.org
"Amrutesvara Temple, Amruthapura","https://en.wikipedia.org/wiki/Amrutesvara_Temple,_Amruthapura","https://en.wikipedia.org/wiki/Amrutesvara_Temple,_Amruthapura",en.wikipedia.org
Chikmagalur,https://en.wikipedia.org/wiki/Chikmagalur,https://en.wikipedia.org/wiki/Chikmagalur,en.wikipedia.org
Annapoorneshwari Temple,https://en.wikipedia.org/wiki/Annapoorneshwari_Temple,https://en.wikipedia.org/wiki/Annapoorneshwari_Temple,en.wikipedia.org
Horanadu,https://en.wikipedia.org/wiki/Horanadu,https://en.wikipedia.org/wiki/Horanadu,en.wikipedia.org
Badami cave temples,https://en.wikipedia.org/wiki/Badami_cave_temples,https://en.wikipedia.org/wiki/Badami_cave_temples,en.wikipedia.org
Badami,https://en.wikipedia.org/wiki/Badami,https://en.wikipedia.org/wiki/Badami,en.wikipedia.org
Bhoganandishwara Temple,https://en.wikipedia.org/wiki/Bhoganandishwara_Temple,https://en.wikipedia.org/wiki/Bhoganandishwara_Temple,en.wikipedia.org
"Bhutanatha group of temples, Badami","https://en.wikipedia.org/wiki/Bhutanatha_group_of_temples,_Badami","https://en.wikipedia.org/wiki/Bhutanatha_group_of_temples,_Badami",en.wikipedia.org
Chamundeshwari Temple,https://en.wikipedia.org/wiki/Chamundeshwari_Temple,https://en.wikipedia.org/wiki/Chamundeshwari_Temple,en.wikipedia.org
Mysore,https://en.wikipedia.org/wiki/Mysore,https://en.wikipedia.org/wiki/Mysore,en.wikipedia.org
Cheluvanarayana Swamy Temple,https://en.wikipedia.org/wiki/Cheluvanarayana_Swamy_Temple,https://en.wikipedia.org/wiki/Cheluvanarayana_Swamy_Temple,en.wikipedia.org
Melukote,https://en.wikipedia.org/wiki/Melukote,https://en.wikipedia.org/wiki/Melukote,en.wikipedia.org
"Chennakeshava Temple, Belur","https://en.wikipedia.org/wiki/Chennakeshava_Temple,_Belur","https://en.wikipedia.org/wiki/Chennakeshava_Temple,_Belur",en.wikipedia.org
"Chennakeshava Temple, Somanathapura","https://en.wikipedia.org/wiki/Chennakeshava_Temple,_Somanathapura","https://en.wikipedia.org/wiki/Chennakeshava_Temple,_Somanathapura",en.wikipedia.org
Devarayanadurga,https://en.wikipedia.org/wiki/Devarayanadurga,https://en.wikipedia.org/wiki/Devarayanadurga,en.wikipedia.org
Dharmaraya Swamy Temple,https://en.wikipedia.org/wiki/Dharmaraya_Swamy_Temple,https://en.wikipedia.org/wiki/Dharmaraya_Swamy_Temple,en.wikipedia.org
Bangalore,https://en.wikipedia.org/wiki/Bangalore,https://en.wikipedia.org/wiki/Bangalore,en.wikipedia.org
Dharmasthala Temple,https://en.wikipedia.org/wiki/Dharmasthala_Temple,https://en.wikipedia.org/wiki/Dharmasthala_Temple,en.wikipedia.org
Dharmasthala,https://en.wikipedia.org/wiki/Dharmasthala,https://en.wikipedia.org/wiki/Dharmasthala,en.wikipedia.org
Dodda Basavana Gudi,https://en.wikipedia.org/wiki/Dodda_Basavana_Gudi,https://en.wikipedia.org/wiki/Dodda_Basavana_Gudi,en.wikipedia.org
Doddabasappa Temple,https://en.wikipedia.org/wiki/Doddabasappa_Temple,https://en.wikipedia.org/wiki/Doddabasappa_Temple,en.wikipedia.org
Dambal,https://en.wikipedia.org/wiki/Dambal,https://en.wikipedia.org/wiki/Dambal,en.wikipedia.org
Domlur Chokkanathaswamy temple,https://en.wikipedia.org/wiki/Domlur_Chokkanathaswamy_temple,https://en.wikipedia.org/wiki/Domlur_Chokkanathaswamy_temple,en.wikipedia.org
Gavi Gangadhareshwara Temple,https://en.wikipedia.org/wiki/Gavi_Gangadhareshwara_Temple,https://en.wikipedia.org/wiki/Gavi_Gangadhareshwara_Temple,en.wikipedia.org
Ghati Subramanya,https://en.wikipedia.org/wiki/Ghati_Subramanya,https://en.wikipedia.org/wiki/Ghati_Subramanya,en.wikipedia.org
Doddaballapur,https://en.wikipedia.org/wiki/Doddaballapur,https://en.wikipedia.org/wiki/Doddaballapur,en.wikipedia.org
Gokarna,"https://en.wikipedia.org/wiki/Gokarna,_Karnataka","https://en.wikipedia.org/wiki/Gokarna,_Karnataka",en.wikipedia.org
Halebidu,https://en.wikipedia.org/wiki/Halebidu,https://en.wikipedia.org/wiki/Halebidu,en.wikipedia.org
Hampi,https://en.wikipedia.org/wiki/Hampi,https://en.wikipedia.org/wiki/Hampi,en.wikipedia.org
Hoysaleswara Temple,https://en.wikipedia.org/wiki/Hoysaleswara_Temple,https://en.wikipedia.org/wiki/Hoysaleswara_Temple,en.wikipedia.org
"ISKCON Temple, Bengaluru","https://en.wikipedia.org/wiki/ISKCON_Temple,_Bengaluru","https://en.wikipedia.org/wiki/ISKCON_Temple,_Bengaluru",en.wikipedia.org
Jnanakshi Rajarajeshwari Temple,https://en.wikipedia.org/wiki/Jnanakshi_Rajarajeshwari_Temple,https://en.wikipedia.org/wiki/Jnanakshi_Rajarajeshwari_Temple,en.wikipedia.org
Bengaluru,https://en.wikipedia.org/wiki/Bengaluru,https://en.wikipedia.org/wiki/Bengaluru,en.wikipedia.org
Kadri Manjunath Temple,https://en.wikipedia.org/wiki/Kadri_Manjunath_Temple,https://en.wikipedia.org/wiki/Kadri_Manjunath_Temple,en.wikipedia.org
Kateel,https://en.wikipedia.org/wiki/Kateel,https://en.wikipedia.org/wiki/Kateel,en.wikipedia.org
Kukke Subramanya Temple,https://en.wikipedia.org/wiki/Kukke_Subramanya_Temple,https://en.wikipedia.org/wiki/Kukke_Subramanya_Temple,en.wikipedia.org
"Lakshmi Narasimha Temple, Bhadravati","https://en.wikipedia.org/wiki/Lakshmi_Narasimha_Temple,_Bhadravati","https://en.wikipedia.org/wiki/Lakshmi_Narasimha_Temple,_Bhadravati",en.wikipedia.org
Mahadeshwara Temple,https://en.wikipedia.org/wiki/Male_Mahadeshwara_Hills,https://en.wikipedia.org/wiki/Male_Mahadeshwara_Hills,en.wikipedia.org
Male Mahadeshwara Hills,https://en.wikipedia.org/wiki/Male_Mahadeshwara_Hills,https://en.wikipedia.org/wiki/Male_Mahadeshwara_Hills,en.wikipedia.org
Mookambika temple,https://en.wikipedia.org/wiki/Mookambika,https://en.wikipedia.org/wiki/Mookambika,en.wikipedia.org
Kollur,"https://en.wikipedia.org/wiki/Kollur,_Udupi_district","https://en.wikipedia.org/wiki/Kollur,_Udupi_district",en.wikipedia.org
Nellitheertha Cave Temple,https://en.wikipedia.org/wiki/Nellitheertha_Cave_Temple,https://en.wikipedia.org/wiki/Nellitheertha_Cave_Temple,en.wikipedia.org
Pattadakal,https://en.wikipedia.org/wiki/Pattadakal,https://en.wikipedia.org/wiki/Pattadakal,en.wikipedia.org
Polali Rajarajeshwari Temple,https://en.wikipedia.org/wiki/Polali_Rajarajeshwari_Temple,https://en.wikipedia.org/wiki/Polali_Rajarajeshwari_Temple,en.wikipedia.org
Ragigudda Anjaneya Temple,https://en.wikipedia.org/wiki/Ragigudda_Anjaneya_Temple,https://en.wikipedia.org/wiki/Ragigudda_Anjaneya_Temple,en.wikipedia.org
"Ranganathaswamy Temple, Srirangapatna","https://en.wikipedia.org/wiki/Ranganathaswamy_Temple,_Srirangapatna","https://en.wikipedia.org/wiki/Ranganathaswamy_Temple,_Srirangapatna",en.wikipedia.org
Shree Vishnumurthy Temple,https://en.wikipedia.org/wiki/Shree_Vishnumurthy_Temple,https://en.wikipedia.org/wiki/Shree_Vishnumurthy_Temple,en.wikipedia.org
Sirsi Marikamba Temple,https://en.wikipedia.org/wiki/Sirsi_Marikamba_Temple,https://en.wikipedia.org/wiki/Sirsi_Marikamba_Temple,en.wikipedia.org
Sri Sai Mandir (Belagavi),https://en.wikipedia.org/wiki/Sri_Sai_Mandir_(Belagavi),https://en.wikipedia.org/wiki/Sri_Sai_Mandir_(Belagavi),en.wikipedia.org
"Sri Venkataramana Temple, Karkala","https://en.wikipedia.org/wiki/Sri_Venkataramana_Temple,_Karkala","https://en.wikipedia.org/wiki/Sri_Venkataramana_Temple,_Karkala",en.wikipedia.org
"Srikanteshwara Temple, Nanjangud","https://en.wikipedia.org/wiki/Srikanteshwara_Temple,_Nanjangud","https://en.wikipedia.org/wiki/Srikanteshwara_Temple,_Nanjangud",en.wikipedia.org
"Sharadamba Temple, Sringeri",https://en.wikipedia.org/wiki/Sringeri#Sharadamba_Temple,https://en.wikipedia.org/wiki/Sringeri#Sharadamba_Temple,en.wikipedia.org
Udupi Sri Krishna Matha,https://en.wikipedia.org/wiki/Udupi_Sri_Krishna_Matha,https://en.wikipedia.org/wiki/Udupi_Sri_Krishna_Matha,en.wikipedia.org
Udupi,https://en.wikipedia.org/wiki/Udupi,https://en.wikipedia.org/wiki/Udupi,en.wikipedia.org
Virupaksha Temple,"https://en.wikipedia.org/wiki/Virupaksha_Temple,_Hampi","https://en.wikipedia.org/wiki/Virupaksha_Temple,_Hampi",en.wikipedia.org
edit,/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=17,https://en.wikipedia.org/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=17,en.wikipedia.org
List of Hindu temples in Kerala,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Kerala,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Kerala,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Ananthapuram_Lak_Temple.JPG,https://en.wikipedia.org/wiki/File:Ananthapuram_Lak_Temple.JPG,en.wikipedia.org
Ananthapura Lake Temple,https://en.wikipedia.org/wiki/Ananthapura_Lake_Temple,https://en.wikipedia.org/wiki/Ananthapura_Lake_Temple,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Poornathrayisa_back_side.JPG,https://en.wikipedia.org/wiki/File:Poornathrayisa_back_side.JPG,en.wikipedia.org
Sree Poornathrayeesa Temple,https://en.wikipedia.org/wiki/Sree_Poornathrayeesa_Temple,https://en.wikipedia.org/wiki/Sree_Poornathrayeesa_Temple,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Vadakkunnathan_Temple_west_nada_-_0204.JPG,https://en.wikipedia.org/wiki/File:Vadakkunnathan_Temple_west_nada_-_0204.JPG,en.wikipedia.org
Vadakkumnathan Temple,https://en.wikipedia.org/wiki/Vadakkumnathan_Temple,https://en.wikipedia.org/wiki/Vadakkumnathan_Temple,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Sabarimala_sannidhanam.jpg,https://en.wikipedia.org/wiki/File:Sabarimala_sannidhanam.jpg,en.wikipedia.org
Sabarimala temple,https://en.wikipedia.org/wiki/Sabarimala_temple,https://en.wikipedia.org/wiki/Sabarimala_temple,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Vazhappally_Temple.jpg,https://en.wikipedia.org/wiki/File:Vazhappally_Temple.jpg,en.wikipedia.org
Vazhappally Temple,https://en.wikipedia.org/wiki/Vazhappally_Maha_Siva_Temple,https://en.wikipedia.org/wiki/Vazhappally_Maha_Siva_Temple,en.wikipedia.org
Ambalappuzha Sri Krishna Temple,https://en.wikipedia.org/wiki/Ambalappuzha_Sri_Krishna_Temple,https://en.wikipedia.org/wiki/Ambalappuzha_Sri_Krishna_Temple,en.wikipedia.org
Ananthapura Lake Temple,https://en.wikipedia.org/wiki/Ananthapura_Lake_Temple,https://en.wikipedia.org/wiki/Ananthapura_Lake_Temple,en.wikipedia.org
Aranmula Parthasarathy Temple,https://en.wikipedia.org/wiki/Aranmula_Parthasarathy_Temple,https://en.wikipedia.org/wiki/Aranmula_Parthasarathy_Temple,en.wikipedia.org
Arattupuzha Temple,https://en.wikipedia.org/wiki/Arattupuzha_Temple,https://en.wikipedia.org/wiki/Arattupuzha_Temple,en.wikipedia.org
Attukal Temple,https://en.wikipedia.org/wiki/Attukal_Temple,https://en.wikipedia.org/wiki/Attukal_Temple,en.wikipedia.org
Chakkulathukavu Temple,https://en.wikipedia.org/wiki/Chakkulathukavu_Temple,https://en.wikipedia.org/wiki/Chakkulathukavu_Temple,en.wikipedia.org
Chettikulangara Devi Temple,https://en.wikipedia.org/wiki/Chettikulangara_Devi_Temple,https://en.wikipedia.org/wiki/Chettikulangara_Devi_Temple,en.wikipedia.org
Chottanikkara Temple,https://en.wikipedia.org/wiki/Chottanikkara_Temple,https://en.wikipedia.org/wiki/Chottanikkara_Temple,en.wikipedia.org
Ettumanoor Mahadevar Temple,https://en.wikipedia.org/wiki/Ettumanoor_Mahadevar_Temple,https://en.wikipedia.org/wiki/Ettumanoor_Mahadevar_Temple,en.wikipedia.org
Ernakulam Shiva Temple,https://en.wikipedia.org/wiki/Ernakulam_Shiva_Temple,https://en.wikipedia.org/wiki/Ernakulam_Shiva_Temple,en.wikipedia.org
Guruvayur Temple,https://en.wikipedia.org/wiki/Guruvayur_Temple,https://en.wikipedia.org/wiki/Guruvayur_Temple,en.wikipedia.org
Kadampuzha Devi Temple,https://en.wikipedia.org/wiki/Kadampuzha_Devi_Temple,https://en.wikipedia.org/wiki/Kadampuzha_Devi_Temple,en.wikipedia.org
Kanadikavu Shree Vishnumaya Kuttichathan Swamy temple,https://en.wikipedia.org/wiki/Kanadikavu_Shree_Vishnumaya_Kuttichathan_Swamy_temple,https://en.wikipedia.org/wiki/Kanadikavu_Shree_Vishnumaya_Kuttichathan_Swamy_temple,en.wikipedia.org
Kodungallur Bhagavathy Temple,https://en.wikipedia.org/wiki/Kodungallur_Bhagavathy_Temple,https://en.wikipedia.org/wiki/Kodungallur_Bhagavathy_Temple,en.wikipedia.org
